ts,role,ip,f4,f5,f6,f7,mcs_dl,mcs_ul,snr_dl,snr_ul,rssi_c0p,rssi_c0e,rssi_c1p,rssi_c1e,dl_rate,ul_rate,sta_dl_rssi,sta_ul_rssi,res20,res21,res22,res23,res24
2026-02-19T19:51:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,23,	-79,	-81,	-92,	-93,103M,,-75,-75,,,,,
2026-02-19T19:51:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,23,	-79,	-81,	-92,	-93,103M,,-75,-75,,,,,
2026-02-19T19:52:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-80,	-81,	-90,	-94,154M,,-75,-76,,,,,
2026-02-19T19:52:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-80,	-81,	-90,	-94,154M,,-75,-76,,,,,
2026-02-19T19:53:02-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-78,	-80,	-89,	-91,137M,,-75,-76,,,,,
2026-02-19T19:53:02-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-78,	-80,	-89,	-91,137M,,-75,-76,,,,,
2026-02-19T19:54:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-80,	-82,	-92,	-95,137M,,-75,-75,,,,,
2026-02-19T19:54:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-80,	-82,	-92,	-95,137M,,-75,-75,,,,,
2026-02-19T19:55:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-78,	-80,	-91,	-92,137M,,-75,-76,,,,,
2026-02-19T19:55:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-78,	-80,	-91,	-92,137M,,-75,-76,,,,,
2026-02-19T19:56:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-79,	-81,	-92,	-93,137M,,-75,-75,,,,,
2026-02-19T19:56:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-79,	-81,	-92,	-93,137M,,-75,-75,,,,,
2026-02-19T19:57:02-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-77,	-79,	-90,	-92,137M,,-75,-75,,,,,
2026-02-19T19:57:02-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-77,	-79,	-90,	-92,137M,,-75,-75,,,,,
2026-02-19T19:58:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-80,	-82,	-92,	-92,137M,,-75,-75,,,,,
2026-02-19T19:58:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-80,	-82,	-92,	-92,137M,,-75,-75,,,,,
2026-02-19T19:59:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,23,	-80,	-82,	-93,	-94,103M,,-75,-75,,,,,
2026-02-19T19:59:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,23,	-80,	-82,	-93,	-94,103M,,-75,-75,,,,,
2026-02-19T20:00:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-80,	-82,	-92,	-95,137M,,-75,-75,,,,,
2026-02-19T20:00:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-80,	-82,	-92,	-95,137M,,-75,-75,,,,,
2026-02-19T20:01:02-05:00,AP,192.168.1.2,0,137,2,2,105,102,21,22,	-79,	-81,	-92,	-94,137M,,-75,-76,,,,,
2026-02-19T20:01:02-05:00,SM,192.168.1.3,2,2,,,105,102,21,22,	-79,	-81,	-92,	-94,137M,,-75,-76,,,,,
2026-02-19T20:02:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-80,	-82,	-93,	-95,137M,,-75,-75,,,,,
2026-02-19T20:02:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-80,	-82,	-93,	-95,137M,,-75,-75,,,,,
2026-02-19T20:03:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-81,	-93,	-94,137M,,-75,-76,,,,,
2026-02-19T20:03:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-81,	-93,	-94,137M,,-75,-76,,,,,
2026-02-19T20:04:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,22,	-78,	-80,	-91,	-93,137M,,-75,-76,,,,,
2026-02-19T20:04:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,22,	-78,	-80,	-91,	-93,137M,,-75,-76,,,,,
2026-02-19T20:05:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-92,	-95,137M,,-75,-76,,,,,
2026-02-19T20:05:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-92,	-95,137M,,-75,-76,,,,,
2026-02-19T20:06:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-81,	-92,	-94,137M,,-75,-76,,,,,
2026-02-19T20:06:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-81,	-92,	-94,137M,,-75,-76,,,,,
2026-02-19T20:07:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-81,	-82,	-93,	-95,137M,,-76,-76,,,,,
2026-02-19T20:07:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-81,	-82,	-93,	-95,137M,,-76,-76,,,,,
2026-02-19T20:08:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-80,	-81,	-93,	-95,137M,,-76,-76,,,,,
2026-02-19T20:08:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-80,	-81,	-93,	-95,137M,,-76,-76,,,,,
2026-02-19T20:09:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,22,22,	-80,	-81,	-92,	-94,103M,,-76,-76,,,,,
2026-02-19T20:09:01-05:00,SM,192.168.1.3,2,2,,,104,105,22,22,	-80,	-81,	-92,	-94,103M,,-76,-76,,,,,
2026-02-19T20:10:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-81,	-82,	-94,	-94,137M,,-76,-76,,,,,
2026-02-19T20:10:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-81,	-82,	-94,	-94,137M,,-76,-76,,,,,
2026-02-19T20:11:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,22,21,	-81,	-82,	-93,	-95,137M,,-76,-77,,,,,
2026-02-19T20:11:01-05:00,SM,192.168.1.3,2,2,,,105,104,22,21,	-81,	-82,	-93,	-95,137M,,-76,-77,,,,,
2026-02-19T20:12:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,22,22,	-78,	-80,	-92,	-97,137M,,-76,-76,,,,,
2026-02-19T20:12:01-05:00,SM,192.168.1.3,2,2,,,105,104,22,22,	-78,	-80,	-92,	-97,137M,,-76,-76,,,,,
2026-02-19T20:13:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-82,	-84,	-92,	-95,137M,,-76,-78,,,,,
2026-02-19T20:13:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-82,	-84,	-92,	-95,137M,,-76,-78,,,,,
2026-02-19T20:14:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-80,	-82,	-92,	-92,137M,,-76,-76,,,,,
2026-02-19T20:14:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-80,	-82,	-92,	-92,137M,,-76,-76,,,,,
2026-02-19T20:15:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-80,	-81,	-92,	-94,137M,,-76,-76,,,,,
2026-02-19T20:15:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-80,	-81,	-92,	-94,137M,,-76,-76,,,,,
2026-02-19T20:16:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,23,	-80,	-82,	-94,	-97,137M,,-76,-75,,,,,
2026-02-19T20:16:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,23,	-80,	-82,	-94,	-97,137M,,-76,-75,,,,,
2026-02-19T20:17:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,22,22,	-80,	-81,	-92,	-94,137M,,-76,-76,,,,,
2026-02-19T20:17:01-05:00,SM,192.168.1.3,2,2,,,105,105,22,22,	-80,	-81,	-92,	-94,137M,,-76,-76,,,,,
2026-02-19T20:18:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-92,	-95,137M,,-76,-76,,,,,
2026-02-19T20:18:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-92,	-95,137M,,-76,-76,,,,,
2026-02-19T20:19:02-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-78,	-80,	-91,	-95,137M,,-76,-76,,,,,
2026-02-19T20:19:02-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-78,	-80,	-91,	-95,137M,,-76,-76,,,,,
2026-02-19T20:20:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-80,	-82,	-93,	-95,137M,,-76,-75,,,,,
2026-02-19T20:20:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-80,	-82,	-93,	-95,137M,,-76,-75,,,,,
2026-02-19T20:21:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-81,	-82,	-95,	-96,137M,,-76,-76,,,,,
2026-02-19T20:21:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-81,	-82,	-95,	-96,137M,,-76,-76,,,,,
2026-02-19T20:22:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-80,	-82,	-94,	-95,137M,,-76,-75,,,,,
2026-02-19T20:22:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-80,	-82,	-94,	-95,137M,,-76,-75,,,,,
2026-02-19T20:23:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,22,	-80,	-82,	-94,	-97,154M,,-76,-76,,,,,
2026-02-19T20:23:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,22,	-80,	-82,	-94,	-97,154M,,-76,-76,,,,,
2026-02-19T20:24:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-81,	-93,	-95,137M,,-76,-76,,,,,
2026-02-19T20:24:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-81,	-93,	-95,137M,,-76,-76,,,,,
2026-02-19T20:25:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-79,,	-91,,137M,,-76,-76,,,,,
2026-02-19T20:25:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-79,,	-91,,137M,,-76,-76,,,,,
2026-02-19T20:26:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,22,	-81,	-82,	-93,	-95,137M,,-76,-76,,,,,
2026-02-19T20:26:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,22,	-81,	-82,	-93,	-95,137M,,-76,-76,,,,,
2026-02-19T20:27:01-05:00,AP,192.168.1.2,0,137,2,2,105,103,21,22,	-80,	-81,	-90,	-92,137M,,-76,-76,,,,,
2026-02-19T20:27:01-05:00,SM,192.168.1.3,2,2,,,105,103,21,22,	-80,	-81,	-90,	-92,137M,,-76,-76,,,,,
2026-02-19T20:28:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-93,	-95,137M,,-76,-76,,,,,
2026-02-19T20:28:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-93,	-95,137M,,-76,-76,,,,,
2026-02-19T20:29:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-79,	-81,	-92,	-94,137M,,-76,-76,,,,,
2026-02-19T20:29:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-79,	-81,	-92,	-94,137M,,-76,-76,,,,,
2026-02-19T20:30:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,22,	-80,	-83,	-93,	-94,103M,,-76,-76,,,,,
2026-02-19T20:30:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,22,	-80,	-83,	-93,	-94,103M,,-76,-76,,,,,
2026-02-19T20:31:02-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-78,	-79,	-91,	-92,137M,,-76,-76,,,,,
2026-02-19T20:31:02-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-78,	-79,	-91,	-92,137M,,-76,-76,,,,,
2026-02-19T20:32:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-80,	-82,	-92,	-95,154M,,-76,-75,,,,,
2026-02-19T20:32:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-80,	-82,	-92,	-95,154M,,-76,-75,,,,,
2026-02-19T20:33:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-77,	-79,	-90,	-92,137M,,-76,-75,,,,,
2026-02-19T20:33:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-77,	-79,	-90,	-92,137M,,-76,-75,,,,,
2026-02-19T20:34:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-92,	-94,137M,,-76,-76,,,,,
2026-02-19T20:34:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-92,	-94,137M,,-76,-76,,,,,
2026-02-19T20:35:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-92,	-94,137M,,-76,-76,,,,,
2026-02-19T20:35:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-92,	-94,137M,,-76,-76,,,,,
2026-02-19T20:36:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,22,	-80,	-82,	-95,	-97,103M,,-76,-76,,,,,
2026-02-19T20:36:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,22,	-80,	-82,	-95,	-97,103M,,-76,-76,,,,,
2026-02-19T20:37:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-78,	-80,	-91,	-95,137M,,-76,-76,,,,,
2026-02-19T20:37:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-78,	-80,	-91,	-95,137M,,-76,-76,,,,,
2026-02-19T20:38:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,23,	-80,	-81,	-92,	-96,137M,,-76,-75,,,,,
2026-02-19T20:38:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,23,	-80,	-81,	-92,	-96,137M,,-76,-75,,,,,
2026-02-19T20:39:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-81,	-82,	-92,	-94,137M,,-76,-77,,,,,
2026-02-19T20:39:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-81,	-82,	-92,	-94,137M,,-76,-77,,,,,
2026-02-19T20:40:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,22,	-80,	-82,	-92,	-94,103M,,-76,-76,,,,,
2026-02-19T20:40:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,22,	-80,	-82,	-92,	-94,103M,,-76,-76,,,,,
2026-02-19T20:41:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,21,23,	-81,	-82,	-92,	-94,154M,,-76,-75,,,,,
2026-02-19T20:41:01-05:00,SM,192.168.1.3,2,2,,,106,105,21,23,	-81,	-82,	-92,	-94,154M,,-76,-75,,,,,
2026-02-19T20:42:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,21,	-80,	-82,	-93,	-95,103M,,-76,-77,,,,,
2026-02-19T20:42:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,21,	-80,	-82,	-93,	-95,103M,,-76,-77,,,,,
2026-02-19T20:43:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-92,	-96,137M,,-76,-76,,,,,
2026-02-19T20:43:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-92,	-96,137M,,-76,-76,,,,,
2026-02-19T20:44:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,22,	-78,	-80,	-91,	-93,137M,,-76,-76,,,,,
2026-02-19T20:44:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,22,	-78,	-80,	-91,	-93,137M,,-76,-76,,,,,
2026-02-19T20:45:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,22,	-80,	-82,	-93,	-95,103M,,-76,-76,,,,,
2026-02-19T20:45:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,22,	-80,	-82,	-93,	-95,103M,,-76,-76,,,,,
2026-02-19T20:46:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,23,	-80,	-82,	-93,	-96,103M,,-76,-75,,,,,
2026-02-19T20:46:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,23,	-80,	-82,	-93,	-96,103M,,-76,-75,,,,,
2026-02-19T20:47:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-80,	-82,	-93,	-94,137M,,-76,-77,,,,,
2026-02-19T20:47:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-80,	-82,	-93,	-94,137M,,-76,-77,,,,,
2026-02-19T20:48:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,22,	-80,	-82,	-91,	-95,103M,,-76,-76,,,,,
2026-02-19T20:48:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,22,	-80,	-82,	-91,	-95,103M,,-76,-76,,,,,
2026-02-19T20:49:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-78,	-79,	-89,	-91,137M,,-76,-76,,,,,
2026-02-19T20:49:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-78,	-79,	-89,	-91,137M,,-76,-76,,,,,
2026-02-19T20:50:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,22,	-93,,	-91,,103M,,-76,-76,,,,,
2026-02-19T20:50:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,22,	-93,,	-91,,103M,,-76,-76,,,,,
2026-02-19T20:51:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,21,21,	-81,	-83,	-93,	-95,103M,,-76,-77,,,,,
2026-02-19T20:51:01-05:00,SM,192.168.1.3,2,2,,,104,105,21,21,	-81,	-83,	-93,	-95,103M,,-76,-77,,,,,
2026-02-19T20:52:01-05:00,AP,192.168.1.2,0,137,2,2,104,104,21,22,	-80,	-82,	-93,	-96,103M,,-76,-76,,,,,
2026-02-19T20:52:01-05:00,SM,192.168.1.3,2,2,,,104,104,21,22,	-80,	-82,	-93,	-96,103M,,-76,-76,,,,,
2026-02-19T20:53:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-81,	-83,	-92,	-97,137M,,-76,-76,,,,,
2026-02-19T20:53:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-81,	-83,	-92,	-97,137M,,-76,-76,,,,,
2026-02-19T20:54:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-82,	-91,	-93,137M,,-76,-76,,,,,
2026-02-19T20:54:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-82,	-91,	-93,137M,,-76,-76,,,,,
2026-02-19T20:55:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-81,	-83,	-93,	-94,137M,,-76,-76,,,,,
2026-02-19T20:55:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-81,	-83,	-93,	-94,137M,,-76,-76,,,,,
2026-02-19T20:56:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,21,	-79,	-81,	-91,	-96,137M,,-76,-77,,,,,
2026-02-19T20:56:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,21,	-79,	-81,	-91,	-96,137M,,-76,-77,,,,,
2026-02-19T20:57:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-81,	-91,	-93,137M,,-76,-76,,,,,
2026-02-19T20:57:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-81,	-91,	-93,137M,,-76,-76,,,,,
2026-02-19T20:58:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,21,22,	-80,	-83,	-93,	-94,137M,,-76,-76,,,,,
2026-02-19T20:58:01-05:00,SM,192.168.1.3,2,2,,,105,105,21,22,	-80,	-83,	-93,	-94,137M,,-76,-76,,,,,
2026-02-19T20:59:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,21,21,	-92,,	-95,,137M,,-76,-77,,,,,
2026-02-19T20:59:01-05:00,SM,192.168.1.3,2,2,,,105,104,21,21,	-92,,	-95,,137M,,-76,-77,,,,,
2026-02-19T21:00:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-79,	-81,	-92,	-92,137M,,-76,-77,,,,,
2026-02-19T21:00:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-79,	-81,	-92,	-92,137M,,-76,-77,,,,,
2026-02-19T21:01:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-82,	-84,	-93,	-97,137M,,-76,-78,,,,,
2026-02-19T21:01:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-82,	-84,	-93,	-97,137M,,-76,-78,,,,,
2026-02-19T21:02:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-82,	-91,	-93,137M,,-76,-76,,,,,
2026-02-19T21:02:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-82,	-91,	-93,137M,,-76,-76,,,,,
2026-02-19T21:03:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,21,	-80,	-82,	-91,	-93,103M,,-77,-77,,,,,
2026-02-19T21:03:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,21,	-80,	-82,	-91,	-93,103M,,-77,-77,,,,,
2026-02-19T21:04:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-83,	-94,	-97,137M,,-77,-76,,,,,
2026-02-19T21:04:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-83,	-94,	-97,137M,,-77,-76,,,,,
2026-02-19T21:05:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-82,	-91,	-95,137M,,-77,-76,,,,,
2026-02-19T21:05:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-82,	-91,	-95,137M,,-77,-76,,,,,
2026-02-19T21:06:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,20,22,	-80,	-82,	-91,	-93,154M,,-77,-76,,,,,
2026-02-19T21:06:01-05:00,SM,192.168.1.3,2,2,,,106,105,20,22,	-80,	-82,	-91,	-93,154M,,-77,-76,,,,,
2026-02-19T21:07:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,23,	-80,	-82,	-92,	-95,103M,,-77,-75,,,,,
2026-02-19T21:07:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,23,	-80,	-82,	-92,	-95,103M,,-77,-75,,,,,
2026-02-19T21:08:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-79,	-80,	-90,	-93,137M,,-77,-76,,,,,
2026-02-19T21:08:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-79,	-80,	-90,	-93,137M,,-77,-76,,,,,
2026-02-19T21:09:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-80,	-82,	-92,	-94,137M,,-77,-77,,,,,
2026-02-19T21:09:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-80,	-82,	-92,	-94,137M,,-77,-77,,,,,
2026-02-19T21:10:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,22,	-81,	-83,	-93,	-95,137M,,-77,-76,,,,,
2026-02-19T21:10:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,22,	-81,	-83,	-93,	-95,137M,,-77,-76,,,,,
2026-02-19T21:11:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-83,	-92,	-94,137M,,-77,-76,,,,,
2026-02-19T21:11:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-83,	-92,	-94,137M,,-77,-76,,,,,
2026-02-19T21:12:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-79,	-80,	-90,	-92,137M,,-77,-76,,,,,
2026-02-19T21:12:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-79,	-80,	-90,	-92,137M,,-77,-76,,,,,
2026-02-19T21:13:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-82,	-94,	-95,137M,,-77,-76,,,,,
2026-02-19T21:13:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-82,	-94,	-95,137M,,-77,-76,,,,,
2026-02-19T21:14:02-05:00,AP,192.168.1.2,0,137,2,2,106,105,20,22,	-80,	-82,	-91,	-95,154M,,-77,-76,,,,,
2026-02-19T21:14:02-05:00,SM,192.168.1.3,2,2,,,106,105,20,22,	-80,	-82,	-91,	-95,154M,,-77,-76,,,,,
2026-02-19T21:15:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-82,	-91,	-96,137M,,-77,-76,,,,,
2026-02-19T21:15:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-82,	-91,	-96,137M,,-77,-76,,,,,
2026-02-19T21:16:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-82,	-92,	-93,137M,,-77,-76,,,,,
2026-02-19T21:16:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-82,	-92,	-93,137M,,-77,-76,,,,,
2026-02-19T21:17:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,22,	-80,	-82,	-93,	-93,103M,,-77,-76,,,,,
2026-02-19T21:17:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,22,	-80,	-82,	-93,	-93,103M,,-77,-76,,,,,
2026-02-19T21:18:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-79,	-80,	-90,	-92,137M,,-77,-76,,,,,
2026-02-19T21:18:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-79,	-80,	-90,	-92,137M,,-77,-76,,,,,
2026-02-19T21:19:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,23,	-80,	-82,	-91,	-95,137M,,-77,-75,,,,,
2026-02-19T21:19:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,23,	-80,	-82,	-91,	-95,137M,,-77,-75,,,,,
2026-02-19T21:20:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-83,	-92,	-96,137M,,-77,-76,,,,,
2026-02-19T21:20:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-83,	-92,	-96,137M,,-77,-76,,,,,
2026-02-19T21:21:01-05:00,AP,192.168.1.2,0,137,2,2,102,104,22,21,	-81,	-83,	-91,	-95,51M,,-75,-77,,,,,
2026-02-19T21:21:01-05:00,SM,192.168.1.3,2,2,,,102,104,22,21,	-81,	-83,	-91,	-95,51M,,-75,-77,,,,,
2026-02-19T21:22:01-05:00,AP,192.168.1.2,0,137,2,2,104,104,22,22,	-96,,	-98,,103M,,-75,-76,,,,,
2026-02-19T21:22:01-05:00,SM,192.168.1.3,2,2,,,104,104,22,22,	-96,,	-98,,103M,,-75,-76,,,,,
2026-02-19T21:23:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,22,22,	-80,	-82,	-94,	-94,103M,,-75,-76,,,,,
2026-02-19T21:23:01-05:00,SM,192.168.1.3,2,2,,,104,105,22,22,	-80,	-82,	-94,	-94,103M,,-75,-76,,,,,
2026-02-19T21:24:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,22,22,	-81,	-82,	-91,	-94,103M,,-75,-76,,,,,
2026-02-19T21:24:01-05:00,SM,192.168.1.3,2,2,,,104,105,22,22,	-81,	-82,	-91,	-94,103M,,-75,-76,,,,,
